Artists,Name,Year,Weekly.rank,Week,Max.Weeks.on.chart,Genre,acousticness,danceability,energy,key,tempo,valence,cluster
Omarion,O,2005,27,2005-03-16,20,R&;B,0.08281991,0.720504009,0.48824343,0,0.440165537,0.585409819,1
Tim McGraw,Real Good Man,2003,27,2003-09-30,20,"Country,Rock",0.010079451,0.512027491,0.820193638,0.181818182,0.254176972,0.640547132,1
Jonas Brothers,Cool,2019,27,2019-04-20,12,"Teen Pop,Pop-Rock,Pop",0.008924029,0.652920962,0.576550697,0,0.186574482,0.620400806,1
The Weeknd,Sidewalks,2016,27,2016-12-17,4,"West Coast,Canada,Rap,R&;B,Electro-Pop,Pop",0.150304733,0.491408935,0.70635174,0.090909091,0.623600738,0.623581805,1
Selena Gomez,Slow Down,2013,27,2013-12-13,20,"Electronic,Pop",0.074639932,0.697594502,0.81380998,0.090909091,0.488630126,0.727494433,1
Juice WRLD,Robbery,2019,27,2019-03-02,18,"Trap,Emo Rap,Emo,Rap",0.335376746,0.655211913,0.676561336,0.181818182,0.686127335,0.575866822,1
Hoku,Another Dumb Blonde,2000,27,2000-04-04,14,"Teen Pop,Pop",0.245396983,0.658648339,0.940419194,0.090909091,0.463725569,0.547237833,1
50 Cent,My Life,2012,27,2012-12-14,3,Rap,0.046010007,0.610538373,0.93190765,0.090909091,0.785702391,0.512246846,1
Linkin Park,The Catalyst,2010,27,2010-09-30,10,"Nu-Metal,Alternative Rock,Electronic Rock,Electronic,Rock",0.038034528,0.512027491,0.924460049,0,0.53220385,0.151733644,1
Florida Georgia Line,Get Your Shine On,2013,27,2013-05-17,20,"Country,Rock",0.002502746,0.437571592,0.929779764,0,0.29768902,0.584349486,1
George Strait,Living And Living Well,2002,27,2002-06-18,20,Country,0.375254142,0.564719359,0.641451218,0.090909091,0.444556831,0.544056834,1
Chris Brown,She Ain't You,2011,27,2011-08-04,20,"DMV,Pop,R&;B",0.034864786,0.596792669,0.702095968,0.181818182,0.261016782,0.619340473,1
Counting Crows,Hanginaround,2000,28,2000-01-24,20,"Adult Alternative,Alternative Rock,Pop-Rock,Rock",0.301634335,0.446735395,0.775508033,0,0.26363799,0.741278762,1
Daya,"Sit Still, Look Pretty",2016,28,2016-09-17,24,Pop,0.144169749,0.623138603,0.726566656,0.181818182,0.821986074,0.538755169,1
Marshmello,Alone,2019,28,2019-02-16,11,"Electronic Trap,Electronic,Pop",0.024639813,0.593356243,0.954250452,0.181818182,0.5752595,0.410454883,1
Kenny Chesney,Big Star,2003,28,2003-04-22,20,"Country,Rock",0.005723613,0.620847652,0.798914778,0,0.444451983,0.73703743,1
Rascal Flatts,My Wish,2006,28,2006-11-22,20,"Country,Rock",0.031388295,0.498281787,0.758484945,0.363636364,0.536539636,0.374403563,1
Blake Shelton,Mine Would Be You,2013,28,2013-11-22,20,"Country,Rock",0.149282236,0.525773196,0.503138632,0,0.562221304,0.303361255,1
Keyshia Cole,Heaven Sent,2008,28,2008-07-24,20,"R&;B,Rap",0.085069404,0.605956472,0.729758485,0.181818182,0.185889885,0.394549889,1
Florida Georgia Line,Stay,2013,28,2013-12-20,20,"Country,Rock",0.062472214,0.442153494,0.959570167,0.090909091,0.575012798,0.570565157,1
Kane Brown,Lose It,2018,28,2018-11-24,20,Country,0.002502746,0.493699885,0.848920098,0.363636364,0.266734099,0.425299544,1
Florida Georgia Line,Round Here,2013,28,2013-09-20,20,"Country,Rock",0.003801318,0.466208477,0.954250452,0.090909091,0.574963457,0.908811367,1
5 Seconds Of Summer,Kiss Me Kiss Me,2014,28,2014-07-04,0,"Australia,Punk Rock,Pop-Rock,Pop,Rock",0.000255297,0.414662085,0.942547079,0,0.624963766,0.383946559,1
Blake Shelton,Some Beach,2004,28,2004-12-22,20,"Country,Rock",0.236194507,0.772050401,0.754229173,0,0.414835419,0.985155339,1
Imagine Dragons,I Bet My Life,2015,28,2015-03-06,22,"Indie Pop,Indie,Folk,Folk Rock,Adult Alternative,Indie Rock,Pop-Rock,Alternative Pop,Alternative,Pop,Alternative Rock,Rock",0.375254142,0.494845361,0.641451218,0.090909091,0.365871259,0.598133814,1
Eli Young Band,Even If It Breaks Your Heart,2012,29,2012-07-06,20,"Country,Rock",0.000160205,0.437571592,0.501010746,0,0.982792542,0.57162549,1
"Logic, Marshmello",Everyday,2018,29,2018-03-24,13,"EDM,DMV,Electronic,Electro,Trap,Rap",0.043453764,0.634593356,0.728694542,0.090909091,0.624094141,0.410454883,1
Kenny Chesney,Don't Blink,2007,29,2007-10-24,20,"Country,Rock",0.117584819,0.562428408,0.583998298,0.363636364,0.611863895,0.649029795,1
Sugar Ray,Falls Apart,2000,29,2000-02-14,20,Pop,0.003249169,0.513172967,0.894669646,0.363636364,0.337630058,0.598133814,1
"Yolanda Be Cool, Dcup",We No Speak Americano,2010,29,2010-11-04,20,"Memes,Pop",0.028934302,0.862542955,0.676561336,0.272727273,0.470491369,0.486798855,1
T.I.,Why You Wanna,2006,29,2006-07-05,20,"Producer,Rap",0.366051666,0.789232532,0.761676774,0.090909091,0.291897693,0.656452126,1
Alan Jackson,That'd Be Alright,2003,29,2003-04-22,20,Country,0.233127015,0.640320733,0.718055112,0.181818182,0.528299792,0.931078359,1
V.I.C.,Get Silly,2008,29,2008-07-03,17,Rap,0.078627671,0.839633448,0.806362379,0.090909091,0.162157161,0.674477786,1
T.I.,Top Back,2007,29,2007-02-28,20,Rap,0.01052935,0.55441008,0.661666135,0.181818182,0.68679343,0.661753791,1
Jason Aldean,She's Country,2009,29,2009-05-14,20,Country,0.202452096,0.504009164,0.868071071,0.090909091,0.761198725,0.639486799,1
Lil Scrappy,No Problem,2004,29,2004-09-29,20,Rap,0.054189985,0.853379152,0.718055112,0.090909091,0.229839829,0.11038066,1
Jet,Are You Gonna Be My Girl,2004,29,2004-04-21,25,"Alternative Rock,Pop-Rock,Rock",0.001510924,0.572737686,0.954250452,0.181818182,0.347405621,0.532393171,1
Sage The Gemini,Gas Pedal,2013,29,2013-09-06,25,"West Coast,Rap",0.027911804,0.836197022,0.512714119,0.090909091,0.300803631,0.416816881,1
Lady Gaga,Marry The Night,2011,29,2011-12-22,12,"Techno,Electronic Rock,Dance-Pop,Electronic,Electro-Pop,Synth-Pop,Pop",0.001011945,0.571592211,0.873390786,0,0.507897545,0.365920899,1
Hilary Duff,Wake Up,2005,29,2005-08-31,6,"Electro-Pop,Pop-Rock,Pop",0.063596961,0.592210767,0.818065752,0.363636364,0.444748025,0.265189269,1
Vanessa Carlton,Ordinary Day,2002,30,2002-10-15,18,Rock,0.249486972,0.295532646,0.648898819,0,0.843461474,0.439083872,1
Clipse,Grindin',2002,30,2002-08-06,20,"Hip-Hop,East Coast,Hardcore Hip-Hop,Gangsta Rap,Gaming,Soundtrack,Rap",0.1247423,0.548682703,0.759548888,0.090909091,0.88179895,0.345774573,1
6ix9ine,BEBE,2018,30,2018-09-15,5,"Puerto Rico,Rap,Latin Urban,Pop,Reggaeton,En Espa\xc3\xb1ol,Latin Music",0.175867166,0.597938144,0.899989361,0,0.329007827,0.266249602,1
Brad Paisley,Mud On The Tires,2005,30,2005-02-02,20,Country,0.350714206,0.380297824,0.731886371,0.181818182,0.841753064,0.471954194,1
Keith Urban,Who Wouldn't Wanna Be Me,2003,30,2003-11-11,20,Country,0.174844668,0.621993127,0.782955634,0.181818182,0.43834611,0.901389036,1
John Newman,Love Me Again,2014,30,2014-03-07,18,"Soul,Pop",0.004629541,0.437571592,0.891477817,0.181818182,0.47682544,0.188845297,1
Hailee Steinfeld,Love Myself,2015,30,2015-10-02,16,"Dance-Pop,Electro-Pop,Soundtrack,Pop",0.002656121,0.577319588,0.747845515,0,0.457669037,0.306542254,1
Hinder,Better Than Me,2007,31,2007-05-02,20,Rock,0.209609577,0.384879725,0.665921907,0.181818182,0.562517346,0.232318948,1
Jennifer Lopez,Do It Well,2007,31,2007-10-24,10,Pop,0.031797294,0.744558992,0.802106607,0.454545455,0.365649227,0.426359877,1
Rihanna,Talk That Talk,2011,31,2011-12-08,20,"R&;B,Pop",0.037932278,0.665521191,0.654218534,0.181818182,0.217597247,0.457109532,1
Saving Jane,Girl Next Door,2006,31,2006-05-17,20,Rock,0.013699092,0.588774341,0.802106607,0.181818182,0.452327941,0.488919521,1
Shawnna,Gettin' Some,2006,31,2006-05-24,19,Rap,0.092124636,0.813287514,0.563783381,0.363636364,0.180931176,0.610857809,1
Keith Urban,Days Go By,2004,31,2004-09-29,19,Country,0.064721708,0.545246277,0.889349931,0.181818182,0.513343489,0.768847418,1
Calboy,Envy Me,2019,31,2019-05-04,27,Rap,0.239261999,0.718213058,0.45951697,0.090909091,0.618753045,0.58222882,1
Tweet,Call Me,2002,31,2002-07-02,19,Rock,0.494886327,0.502863688,0.691456538,0.090909091,0.732396277,0.727494433,1
Usher,Papers,2009,31,2009-11-05,16,"Producer,R&;B,Pop",0.034660287,0.789232532,0.531865092,0.090909091,0.439925003,0.130526985,1
Uncle Kracker,Smile,2010,31,2010-08-12,33,"Country,Rock",0.207564582,0.490263459,0.804234493,0.363636364,0.56949901,0.606616478,1
Nicki Minaj,The Night Is Still Young,2015,31,2015-07-03,17,"Pop,Rap",0.002165322,0.621993127,0.676561336,0.090909091,0.489074189,0.697805111,1
Kenny Chesney,Somewhere With You,2011,31,2011-01-20,20,"Country,Rock",0.088136896,0.649484536,0.843600383,0.090909091,0.390103553,0.531332839,1
Babyface,There She Goes,2001,31,2001-07-03,15,"Soul Pop,Pop,R&;B",0.035785034,0.774341352,0.636131503,0,0.347078741,0.843070724,1
Justin Bieber,The Feeling,2015,31,2015-12-04,7,"Canada,Pop",0.083740158,0.471935853,0.801042664,0.090909091,0.483258192,0.185664299,1
Maroon 5,Sunday Morning,2005,31,2005-02-23,20,"Blue-Eyed Soul,Jazz Fusion,Rock,Soul,Pop",0.093351632,0.567010309,0.757421002,0,0.24263749,0.820803732,1
Nine Inch Nails,The Hand That Feeds,2005,31,2005-04-06,20,"Industrial,Industrial Rock,Rock",0.017584582,0.542955326,0.993616342,0,0.488926168,0.478316191,1
Brad Paisley,Celebrity,2003,31,2003-08-12,20,"Country,Rock",0.386501612,0.605956472,0.738270029,0,0.463151987,0.805959071,1
Travis Scott,No Bystanders,2018,31,2018-08-18,2,"Memes,Hip-Hop,Trap,Rap",0.020856573,0.70790378,0.80317055,0.090909091,0.606436453,0.414696215,1
Dierks Bentley,Feel That Fire,2009,32,2009-02-19,21,Country,0.379344131,0.342497136,0.826577295,0.090909091,0.808738181,0.67235712,1
Florida Georgia Line,Simple,2018,32,2018-09-08,20,Country,0.080877165,0.285223368,0.878710501,0.272727273,0.931873269,0.879122044,1
Linkin Park,Somewhere I Belong,2003,32,2003-04-29,20,"Rap Rock,Alternative Rock,Nu-Metal,Rock,Rap",0.000386177,0.387170676,0.952122566,0.090909091,0.699073018,0.431661542,1
George Strait,Write This Down,1999,32,1999-07-12,20,"Country,Rock",0.129854787,0.705612829,0.672305564,0.272727273,0.463485034,0.674477786,1
The Script,Nothing,2011,32,2011-10-27,20,"Ireland,Rock",0.003770643,0.412371134,0.826577295,0.181818182,0.6679084,0.496341851,1
Daddy Yankee,Gasolina,2005,32,2005-01-26,20,"Latin Urban,Hip-Hop,Rap,Puerto Rico,Latin Pop,En Espa\xc3\xb1ol,Latin Music,Reggaeton",0.339466736,0.852233677,0.79253112,0,0.291669493,0.761425087,1
Thomas Rhett,Look What God Gave Her,2019,32,2019-06-15,17,Country,0.027809555,0.717067583,0.844664326,0.181818182,0.396462295,0.89926837,1
Sara Bareilles,King Of Anything,2010,32,2010-09-23,22,"Pop-Rock,Piano,Indie Pop,Pop,Rock",0.471368889,0.644902635,0.751037344,0.090909091,0.433486083,0.821864065,1
Joe Nichols,Tequila Makes Her Clothes Fall Off,2005,32,2005-11-30,19,Pop,0.131899781,0.63115693,0.691456538,0.181818182,0.279081529,0.685081115,1
Bad Meets Evil,Fast Lane,2011,32,2011-05-19,2,"Horrorcore,Rap",0.039670524,0.575028637,0.867007128,0.090909091,0.434386545,0.321386915,1
Montgomery Gentry,Roll With Me,2008,33,2008-12-25,20,"Rap,Country Rap,Country",0.054496735,0.502863688,0.629747846,0.181818182,0.576301815,0.394549889,1
Bon Jovi,It's My Life,2000,33,2000-09-26,20,Rock,0.026889307,0.501718213,0.911692733,0,0.439585788,0.539815502,1
Lil Wayne,Blunt Blowin,2011,33,2011-09-15,6,Rap,0.002267572,0.696449026,0.725502713,0.181818182,0.538241879,0.360619234,1
Bruno Mars,Versace On The Floor,2017,33,2017-09-02,14,"R&;B,Pop",0.200407101,0.532646048,0.551016066,0.181818182,0.773620165,0.282154597,1
Tyga,Faded,2012,33,2012-06-08,22,Rap,0.01052935,0.822451317,0.649962762,0.090909091,0.285896669,0.322447248,1
Lifehouse,Whatever It Takes,2008,33,2008-05-15,20,Rock,0.005836087,0.373424971,0.870198957,0,0.624883588,0.521789842,1
Keith Urban,You're My Better Half,2005,33,2005-02-02,20,Country,0.037727779,0.620847652,0.7350782,0.363636364,0.42763308,0.612978475,1
Ace Hood,Bugatti,2013,33,2013-05-24,20,"Gangsta Rap,Trap,Rap",0.083637908,0.643757159,0.629747846,0.090909091,0.50728079,0.273671933,1
Ginuwine,Stingy,2002,33,2002-09-24,20,R&;B,0.265846929,0.583046964,0.549952123,0.090909091,0.483622077,0.617219807,1
Drake,Hype,2016,33,2016-05-21,10,"Trap,Canada,Rap",0.026071309,0.772050401,0.615916587,0.363636364,0.50139695,0.215353621,1
John Mayer,Bigger Than My Body,2003,33,2003-10-21,20,"Adult Alternative,Adult Contemporary,Pop-Rock,Rock",0.012369845,0.565864834,0.936163422,0.363636364,0.423001252,0.511186513,1
Brad Paisley,I'm Still A Guy,2008,33,2008-05-29,20,"Rock,Country",0.106337348,0.436426117,0.57761464,0.181818182,0.709335817,0.447566536,1
Mario,Crying Out For Me,2008,33,2008-03-20,20,"R&;B,Rap",0.200407101,0.453608247,0.70635174,0.090909091,0.501699159,0.498462517,1
Red Hot Chili Peppers,By The Way,2002,34,2002-08-20,20,"Funk Rock,Alternative Rock,Rock",0.038852526,0.376861397,0.98936057,0,0.464391664,0.158095642,1
Kenny Chesney,Summertime,2006,34,2006-07-05,20,"Country,Rock",0.172799674,0.420389462,0.927651878,0.363636364,0.735591067,0.71901177,1
Eve,Love Is Blind,2000,34,2000-02-14,16,Rap,0.268914421,0.658648339,0.807426322,0,0.78555437,0.585409819,1
Joe Nichols,Gimmie That Girl,2010,34,2010-05-06,20,Country,0.209609577,0.443298969,0.897861475,0.181818182,0.700207846,0.678719118,1
Sara Evans,Born To Fly,2000,34,2000-12-26,20,Country,0.009517078,0.571592211,0.64570699,0.090909091,0.317381999,0.554660163,1
Emerson Drive,Fall Into Me,2003,34,2003-02-04,20,Country,0.243351988,0.444444444,0.805298436,0.181818182,0.297695187,0.593892482,1
5 Seconds Of Summer,Good Girls,2014,34,2014-06-13,2,"Australia,Punk Rock,Pop-Rock,Pop,Rock",0.013392343,0.478808706,0.913820619,0.363636364,0.56952368,0.55359983,1
Augustana,Boston,2007,34,2007-02-28,24,"Pop-Rock,Rock",0.186092139,0.333333333,0.547824237,0,0.606220589,0.270490934,1
XXXTENTACION,Look At Me!,2017,34,2017-04-22,20,"Memes,Hardcore Hip-Hop,Trap,Rap",0.264824432,0.744558992,0.712735397,0.090909091,0.557182418,0.333050578,1
Young Buck,Let Me In,2004,34,2004-09-01,11,Rap,0.119629813,0.655211913,0.887222045,0.090909091,0.261985087,0.673417453,1
B2K,Gots Ta Be,2002,34,2002-07-02,17,"R&;B,Rap",0.04110202,0.823596793,0.423342909,0.181818182,0.512313509,0.694624112,1
Guns N' Roses,Chinese Democracy,2008,34,2008-11-27,3,Rock,0.000783928,0.413516609,0.791467177,0.181818182,0.525610741,0.12840632,1
Ice Cube,You Can Do It,2000,35,2000-01-10,12,"West Coast,Rap",0.000949573,0.95532646,0.847856155,0.090909091,0.315587243,0.903509702,1
Sugarland,Something More,2005,35,2005-08-17,20,"Country,Rock",0.296521849,0.572737686,0.852111927,0.363636364,0.330229001,0.333050578,1
David Nail,Whatever She's Got,2014,35,2014-02-21,21,Country,0.221879545,0.474226804,0.709543568,0.090909091,0.689204941,0.904570035,1
Keith Urban,Where The Blacktop Ends,2001,35,2001-08-28,20,Country,0.479548868,0.586483391,0.973401426,0.181818182,0.670350748,0.98197434,1
Kendrick Lamar,Feel.,2017,35,2017-05-06,2,"Producer,Pop,Conscious Hip-Hop,Bossa Nova,West Coast,Rap",0.14007976,0.725085911,0.789339291,0,0.37776229,0.549358499,1
Kelsea Ballerini,Peter Pan,2016,35,2016-09-24,20,Country,0.029036551,0.459335624,0.641451218,0.090909091,0.171241959,0.453928534,1
Paul Wall,Girl,2006,35,2006-05-17,16,Rap,0.000107035,0.664375716,0.715927226,0.363636364,0.217535571,0.614038808,1
Phil Vassar,Just Another Day In Paradise,2000,35,2000-11-28,20,Country,0.245396983,0.533791523,0.722310884,0.181818182,0.60352537,0.70098611,1
Snoop Dogg,Gangsta Luv,2009,35,2009-12-24,19,Rap,0.028320803,0.546391753,0.722310884,0.181818182,0.329088005,0.385006892,1
Jesse McCartney,Body Language,2009,35,2009-12-03,15,Pop,0.031592795,0.608247423,0.736142143,0,0.695181295,0.533453504,1
Drake,Signs,2017,36,2017-07-15,6,"Dancehall,Canada,R&;B,Rap",0.110427338,0.780068729,0.722310884,0,0.361763672,0.199448627,1
Blake Shelton,Came Here To Forget,2016,36,2016-06-11,19,Country,0.364006671,0.572737686,0.649962762,0.090909091,0.501452457,0.473014527,1
Rodney Atkins,Watching You,2007,36,2007-02-07,20,Country,0.107359846,0.586483391,0.84253644,0.181818182,0.550607812,0.722192769,1
French Montana,Pop That,2012,36,2012-11-09,22,Rap,0.066255454,0.711340206,0.889349931,0.181818182,0.550842179,0.604495812,1
Migos,Narcos,2018,36,2018-02-10,15,"Motown,Trap,Rap",0.01451709,0.942726231,0.562719438,0,0.470417358,0.219594953,1
Eve,Tambourine,2007,37,2007-07-18,17,Rap,0.244374486,0.809851088,0.848920098,0.090909091,0.332461653,0.57162549,1
Rascal Flatts,Summer Nights,2009,37,2009-08-06,18,"Country,Rock",0.016664334,0.490263459,0.89254176,0.181818182,0.32910034,0.659633125,1
Keith Urban,But For The Grace Of God,2001,37,2001-02-27,20,Country,0.133944776,0.633447881,0.68507288,0,0.341083885,0.645848797,1
Dave Matthews Band,Funny The Way It Is,2009,37,2009-05-07,8,"Adult Alternative,Alternative Rock,Folk Rock,Rock",0.160529706,0.542955326,0.943611022,0,0.334866997,0.75506309,1
Blake Shelton,All About Tonight,2010,37,2010-08-26,19,"Country,Rock",0.016255335,0.642611684,0.943611022,0,0.427670086,0.870639381,1
Clay Aiken,Invisible,2004,37,2004-01-13,20,Pop,0.155417219,0.517754868,0.766996489,0.181818182,0.378527066,0.591771816,1
Everlast,What It's Like,1999,37,1999-07-12,33,"Rap,Rock",0.092431385,0.647193585,0.531865092,0,0.224745434,0.392429223,1
Justin Bieber,Love Me,2009,37,2009-11-12,4,"Dance,Dance-Pop,Canada,Rap,Electronic,Pop",0.009598878,0.705612829,0.863815299,0.272727273,0.470207661,0.633124801,1
Flobots,Handlebars,2008,37,2008-08-07,20,Rap,0.022697068,0.676975945,0.546760294,0.454545455,0.57463041,0.518608843,1
Kendrick Lamar,Pride.,2017,37,2017-05-06,2,"Ballad,Producer,Conscious Hip-Hop,Pop,R&;B,Alternative,Alternative Rock,Lo-Fi,West Coast,Rap",0.080365917,0.632302405,0.50952229,0.363636364,0.55584406,0.35531757,1
Spose,I'm Awesome,2010,37,2010-04-22,9,Rap,0.148259738,0.59908362,0.76380466,0,0.269589673,0.783692079,1
B2K,Uh Huh,2002,37,2002-05-14,22,"Boy Band,Rap,Hip-Hop,R&;B,Pop",0.090079641,0.849942726,0.664857964,0.181818182,0.314427744,0.925776694,1
Muse,Uprising,2009,37,2009-10-01,20,"Soundtrack,Alternative Rock,Progressive Rock,Art Rock,Rock",0.000204172,0.560137457,0.903181189,0.181818182,0.489092692,0.39879122,1
Ashanti,The Way That I Love You,2008,37,2008-05-15,18,"R&;B,Rap",0.019220577,0.50744559,0.89254176,0.272727273,0.191446845,0.459230198,1
Jason Aldean,When She Says Baby,2014,38,2014-03-14,20,"Country,Rock",0.069731945,0.641466208,0.748909458,0,0.39685085,0.818683066,1
No Doubt,Simple Kind Of Life,2000,38,2000-07-25,13,"Ska,Rock",0.069322946,0.530355097,0.843600383,0,0.43962896,0.47407486,1
OK Go,Here It Goes Again,2006,38,2006-09-20,20,"Pop-Punk,Power Pop,Pop-Rock,Indie Rock,Rock",0.000347322,0.485681558,0.878710501,0,0.59831996,0.821864065,1
Logic,Keanu Reeves,2019,38,2019-02-02,3,"DMV,East Coast,Rap",0.056950728,0.686139748,0.888285988,0.181818182,0.748814289,0.810200403,1
Red Hot Chili Peppers,The Adventures Of Rain Dance Maggie,2011,38,2011-08-04,17,Rock,0.001142825,0.652920962,0.721246941,0.363636364,0.354856019,0.573746156,1
Ariana Grande,In My Head,2019,38,2019-02-23,2,"Alternative R&;B,Trap,R&;B,Pop",0.176889663,0.628865979,0.578678583,0,0.532018823,0.313964585,1
Lil Wayne,Rich As fuck,2013,38,2013-06-28,20,Rap,0.040386272,0.571592211,0.571230982,0.090909091,0.504906284,0.89926837,1
Big Sean,Moves,2017,38,2017-02-25,19,"Trap,Rap",0.044271761,0.800687285,0.495691031,0.181818182,0.165327281,0.365920899,1
Rascal Flatts,Fast Cars And Freedom,2005,38,2005-07-13,20,Country,0.013801342,0.576174112,0.817001809,0.272727273,0.427016325,0.623581805,1
Rascal Flatts,Rewind,2014,38,2014-05-30,20,Country,0.022697068,0.499427262,0.682944994,0.272727273,0.711309432,0.725373767,1
Cardi B,Get Up 10,2018,38,2018-04-21,2,"Trap,Cloud Rap,Rap",0.099895615,0.793814433,0.546760294,0.090909091,0.273203856,0.444385537,1
"Dove Cameron, Cameron Boyce, Booboo Stewart, Sofia Carson",Rotten To The Core,2015,38,2015-08-21,6,"Disney,Screen,Pop",0.051735992,0.664375716,0.799978721,0.363636364,0.488636294,0.542996501,1
Korn,Did My Time,2003,38,2003-08-05,10,"Alternative Metal,Nu-Metal,Rock",5.94889E-05,0.493699885,0.870198957,0.090909091,0.273277867,0.228077616,1
Lil Wayne,My Homies Still,2012,38,2012-06-22,13,Rap,0.001265524,0.728522337,0.624428131,0.090909091,0.162070816,0.46347153,1
Keith Urban,Raining On Sunday,2003,38,2003-05-27,19,Country,0.110427338,0.521191294,0.709543568,0.363636364,0.525986962,0.439083872,1
Rupee,Tempted To Touch,2004,39,2004-11-17,20,"R&;B,Soca,Calypso,Dancehall,Reggae",0.236194507,0.87628866,0.555271837,0,0.353209283,0.98197434,1
Mitchell Tenpenny,Drunk Me,2019,39,2019-01-12,21,Country,0.203474593,0.442153494,0.788275348,0.181818182,0.785165815,0.395610222,1
"Ludacris, Field Mob",Georgia,2006,39,2006-01-11,9,Rap,0.088648145,0.570446735,0.877646558,0,0.248293131,0.519669176,1
Dierks Bentley,Am I The Only One,2011,39,2011-08-11,20,"Country,Rock",0.296521849,0.533791523,0.874454729,0.181818182,0.723169626,0.896087371,1
Gretchen Wilson,Here For The Party,2004,39,2004-09-29,17,Country,0.012983344,0.621993127,0.703159911,0,0.464231308,0.820803732,1
